id,project_is_approved
p215246,0.922
p155808,0.834
p194045,0.774
p199804,0.586
p224233,0.908
p097844,0.682
p132576,0.95
p114513,0.74
p040826,0.828
p245013,0.966
p162271,0.708
p212839,0.706
p096766,0.664
p036322,0.716
p049550,0.782
p137620,0.8
p234261,0.852
p045137,0.936
p003347,0.962
p232013,0.756
p219995,0.858
p079700,0.83
p071945,0.916
p093135,0.732
p027511,0.718
p125069,0.714
p166978,0.648
p028575,0.914
p049627,0.922
p078503,0.712
p123251,0.834
p215101,0.736
p038535,0.662
p002460,0.75
p131477,0.96
p085922,0.756
p016652,0.876
p100977,0.59
p184545,0.902
p115795,0.846
p103308,0.808
p031634,0.954
p151532,0.872
p052719,0.912
p055343,0.92
p149398,0.974
p205000,0.648
p056377,0.722
p200841,0.882
p125893,0.822
p204038,0.826
p163913,0.946
p045618,0.922
p034674,0.698
p227217,0.84
p206686,0.92
p055466,0.804
p072052,0.772
p006428,0.772
p196240,0.958
p023408,0.924
p177950,0.848
p152844,0.934
p179512,0.796
p073214,0.798
p056514,0.748
p068480,0.8
p165683,0.836
p242565,0.93
p017903,0.86
p059318,0.92
p132158,0.908
p151358,0.73
p230335,0.94
p104545,0.792
p169996,0.86
p197003,0.906
p183145,0.788
p068078,0.926
p196564,0.596
p211846,0.678
p010646,0.81
p028052,0.866
p208745,0.974
p243813,0.832
p225336,0.92
p025385,0.946
p132712,0.866
p080770,0.814
p233784,0.92
p046468,0.964
p210583,0.95
p063446,0.642
p180457,0.904
p171400,0.932
p215369,0.782
p203705,0.818
p247349,0.574
p207236,0.938
p213506,0.772
p145739,0.824
p223968,0.954
p050512,0.664
p243206,0.862
p132837,0.708
p012686,0.792
p218395,0.746
p050132,0.934
p001081,0.796
p010943,0.888
p086100,0.948
p135067,0.912
p228007,0.786
p148559,0.908
p195004,0.808
p014467,0.948
p153893,0.788
p004375,0.916
p044133,0.894
p060693,0.634
p231615,0.922
p151611,0.776
p224278,0.788
p086752,0.776
p257884,0.722
p084923,0.83
p058954,0.766
p150631,0.75
p183620,0.846
p029783,0.754
p219762,0.934
p118523,0.93
p095553,0.874
p067401,0.722
p024691,0.966
p049846,0.792
p089093,0.642
p076193,0.914
p157368,0.574
p238262,0.718
p237736,0.876
p220266,0.806
p255354,0.76
p218050,0.744
p082714,0.87
p162272,0.928
p033762,0.956
p062175,0.752
p045845,0.952
p092343,0.802
p089125,0.878
p244851,0.79
p179746,0.88
p167496,0.94
p089798,0.976
p043742,0.918
p057391,0.674
p170700,0.744
p186665,0.91
p195824,0.738
p195603,0.844
p036448,0.85
p207034,0.956
p209879,0.86
p047535,0.838
p237514,0.71
p117335,0.932
p157127,0.766
p050265,0.926
p139485,0.912
p012379,0.786
p143035,0.704
p018923,0.886
p175137,0.902
p101516,0.784
p050089,0.916
p174936,0.73
p050559,0.954
p030538,0.892
p148036,0.87
p107426,0.962
p106337,0.858
p047470,0.94
p022609,0.842
p143380,0.858
p182742,0.878
p138581,0.952
p229937,0.952
p201161,0.85
p158824,0.774
p153380,0.968
p221075,0.898
p039567,0.694
p135495,0.9
p054738,0.872
p224431,0.91
p177118,0.832
p116839,0.758
p068669,0.902
p191093,0.756
p187465,0.69
p016347,0.968
p123528,0.842
p151539,0.858
p162891,0.85
p087414,0.918
p111373,0.834
p081616,0.918
p100586,0.614
p161843,0.782
p052990,0.758
p200192,0.88
p135684,0.782
p254337,0.912
p193683,0.844
p142694,0.73
p087698,0.856
p063805,0.85
p070010,0.83
p251683,0.706
p026008,0.916
p011887,0.864
p175118,0.942
p235481,0.802
p097406,0.902
p251161,0.85
p053516,0.71
p231390,0.842
p252774,0.68
p204399,0.548
p130402,0.944
p055102,0.892
p210911,0.904
p144026,0.94
p241485,0.928
p185267,0.892
p063180,0.766
p063332,0.884
p240731,0.806
p256791,0.784
p065063,0.9
p123442,0.66
p209503,0.942
p045652,0.974
p174878,0.57
p136208,0.934
p242715,0.742
p130906,0.648
p022689,0.678
p256489,0.962
p233010,0.816
p215765,0.864
p246960,0.744
p051794,0.788
p021702,0.968
p131557,0.586
p241016,0.934
p156589,0.726
p150344,0.738
p045211,0.866
p072118,0.878
p197837,0.902
p208824,0.89
p098495,0.828
p201985,0.44
p049397,0.894
p167253,0.884
p249711,0.794
p212043,0.774
p083052,0.942
p032796,0.882
p186208,0.758
p204781,0.78
p257378,0.804
p008023,0.946
p226548,0.84
p109081,0.95
p051035,0.966
p032216,0.678
p107507,0.826
p134089,0.832
p168030,0.832
p159760,0.832
p073245,0.822
p229303,0.908
p188366,0.888
p087177,0.578
p185235,0.914
p213957,0.8
p197224,0.868
p245737,0.764
p112873,0.85
p042133,0.81
p083272,0.876
p146395,0.762
p109394,0.934
p032163,0.874
p075304,0.848
p208497,0.934
p188635,0.912
p116869,0.888
p026671,0.79
p120325,0.944
p259029,0.61
p044731,0.954
p211370,0.926
p215425,0.926
p257950,0.904
p176715,0.82
p054327,0.898
p032411,0.832
p255559,0.792
p153249,0.74
p207105,0.966
p009596,0.93
p198944,0.946
p208894,0.94
p065386,0.916
p078091,0.842
p166689,0.93
p014985,0.736
p179753,0.922
p164219,0.74
p102294,0.77
p024616,0.928
p106666,0.92
p018678,0.856
p020562,0.732
p004850,0.7
p110027,0.778
p114148,0.9
p047819,0.754
p251112,0.806
p164049,0.82
p093116,0.916
p054673,0.978
p173293,0.644
p068172,0.818
p246199,0.804
p163369,0.904
p255851,0.9
p172079,0.854
p258504,0.69
p082264,0.698
p209713,0.768
p052558,0.852
p101530,0.914
p142025,0.962
p201927,0.95
p018714,0.774
p208646,0.914
p142072,0.884
p182146,0.858
p241062,0.874
p006984,0.756
p163996,0.952
p091478,0.8
p216612,0.936
p248326,0.936
p030322,0.874
p223298,0.696
p098867,0.744
p053440,0.866
p211891,0.798
p198076,0.938
p164386,0.79
p009201,0.624
p142221,0.936
p106034,0.78
p018493,0.534
p116456,0.886
p159500,0.784
p241270,0.948
p174141,0.948
p068840,0.912
p086128,0.742
p247375,0.886
p049408,0.962
p039831,0.942
p003418,0.798
p076926,0.836
p134293,0.728
p030327,0.878
p032412,0.938
p150533,0.914
p158453,0.942
p132796,0.79
p072879,0.878
p248341,0.902
p231405,0.85
p121377,0.714
p213739,0.874
p168469,0.886
p131895,0.946
p248150,0.616
p203145,0.86
p222788,0.77
p183493,0.886
p242507,0.672
p125794,0.72
p082239,0.832
p190699,0.976
p204726,0.772
p224257,0.746
p127523,0.892
p235803,0.94
p063860,0.774
p211796,0.888
p204223,0.942
p079989,0.852
p203954,0.826
p051912,0.636
p113055,0.894
p251841,0.792
p049651,0.774
p138291,0.914
p013243,0.856
p185436,0.682
p215473,0.83
p245765,0.664
p226944,0.888
p224651,0.86
p204567,0.874
p215465,0.85
p068134,0.912
p255584,0.7
p028279,0.706
p259661,0.934
p067912,0.846
p037695,0.89
p087961,0.944
p246321,0.924
p205492,0.81
p010097,0.672
p042364,0.864
p041812,0.894
p205773,0.958
p018632,0.872
p175505,0.678
p086453,0.81
p132115,0.878
p064149,0.842
p162001,0.784
p002065,0.662
p232291,0.948
p200208,0.804
p046838,0.656
p159139,0.932
p221878,0.894
p039066,0.598
p063702,0.952
p190447,0.818
p178252,0.534
p226004,0.81
p092402,0.856
p014991,0.744
p167874,0.908
p258269,0.97
p133482,0.794
p015563,0.756
p090267,0.854
p134924,0.924
p150338,0.904
p018001,0.96
p068920,0.852
p234980,0.702
p257313,0.97
p141502,0.894
p084323,0.64
p190253,0.476
p071586,0.914
p191339,0.866
p104159,0.73
p197149,0.736
p169668,0.812
p079630,0.906
p238241,0.896
p247511,0.882
p087179,0.938
p025869,0.778
p141087,0.81
p227929,0.734
p028125,0.888
p122957,0.69
p017023,0.88
p042567,0.89
p010582,0.874
p090369,0.926
p122780,0.78
p171444,0.88
p049302,0.814
p225519,0.894
p224784,0.948
p070378,0.712
p070554,0.87
p174297,0.662
p193649,0.946
p022173,0.918
p141658,0.914
p101018,0.786
p048673,0.712
p155674,0.882
p153966,0.85
p202189,0.924
p220835,0.924
p238834,0.904
p041768,0.752
p028195,0.88
p144260,0.77
p053028,0.736
p221842,0.942
p184599,0.578
p152087,0.914
p256200,0.958
p244400,0.956
p149631,0.884
p172638,0.912
p122836,0.828
p140872,0.796
p150570,0.674
p241295,0.816
p074377,0.54
p172815,0.86
p119342,0.824
p060767,0.926
p090546,0.964
p006920,0.524
p025759,0.808
p099871,0.942
p190444,0.714
p147661,0.948
p215354,0.946
p178952,0.736
p026152,0.752
p067618,0.682
p037208,0.776
p129165,0.718
p111387,0.59
p106738,0.854
p181198,0.848
p226907,0.892
p122113,0.886
p244524,0.882
p158979,0.952
p165803,0.816
p171465,0.966
p057251,0.762
p164617,0.754
p201294,0.982
p127412,0.566
p236500,0.808
p035718,0.906
p205805,0.912
p184364,0.822
p062048,0.646
p004603,0.936
p213544,0.972
p103469,0.71
p139292,0.886
p061672,0.666
p249544,0.54
p007190,0.898
p169442,0.898
p095996,0.894
p194662,0.888
p224096,0.854
p061867,0.886
p191950,0.71
p022253,0.598
p044670,0.904
p243765,0.932
p155255,0.856
p166269,0.928
p225969,0.798
p033045,0.832
p144442,0.78
p130811,0.92
p083440,0.856
p185509,0.888
p211444,0.768
p240785,0.806
p238396,0.928
p183402,0.828
p226094,0.936
p080356,0.884
p090081,0.754
p247786,0.92
p041497,0.844
p136929,0.892
p187365,0.83
p026944,0.748
p225183,0.826
p079084,0.572
p206021,0.908
p088840,0.904
p157685,0.916
p210026,0.888
p134733,0.71
p133251,0.62
p235725,0.722
p067888,0.682
p023692,0.938
p032615,0.824
p242171,0.742
p113904,0.898
p236008,0.756
p196568,0.912
p241783,0.786
p041231,0.922
p159019,0.868
p057252,0.88
p097717,0.804
p249234,0.672
p049956,0.686
p202420,0.94
p065325,0.906
p152163,0.768
p246942,0.932
p130060,0.906
p165067,0.896
p107828,0.838
p086658,0.884
p116423,0.958
p153599,0.862
p228285,0.686
p000161,0.854
p207722,0.66
p105679,0.594
p008068,0.966
p092184,0.818
p078050,0.798
p181845,0.824
p009723,0.87
p204185,0.888
p121933,0.946
p030971,0.836
p137461,0.896
p209431,0.918
p051686,0.662
p250345,0.902
p040369,0.802
p124819,0.932
p114191,0.8
p069538,0.894
p221214,0.918
p114841,0.9
p179070,0.944
p077741,0.888
p239998,0.952
p197685,0.832
p165347,0.944
p181206,0.858
p240111,0.954
p066507,0.918
p182693,0.774
p252637,0.76
p068464,0.938
p117734,0.962
p093154,0.68
p051003,0.644
p017303,0.988
p142597,0.778
p039767,0.924
p039165,0.728
p020633,0.872
p085782,0.868
p179476,0.956
p196300,0.784
p086358,0.936
p113844,0.944
p178221,0.95
p151920,0.78
p073496,0.796
p170950,0.9
p066614,0.822
p185022,0.668
p017399,0.934
p232625,0.73
p216524,0.95
p124218,0.938
p217171,0.672
p095999,0.628
p251509,0.888
p091946,0.846
p043114,0.926
p007651,0.862
p018485,0.91
p248815,0.93
p105179,0.602
p109240,0.74
p016109,0.838
p104539,0.816
p257942,0.89
p175240,0.952
p259699,0.57
p235125,0.662
p107134,0.828
p170142,0.774
p259064,0.718
p007247,0.83
p173489,0.858
p250919,0.726
p207513,0.788
p257835,0.888
p015449,0.906
p234309,0.908
p166006,0.94
p216606,0.948
p023536,0.938
p120359,0.768
p229994,0.894
p029812,0.92
p147450,0.9
p154686,0.826
p244359,0.9
p242310,0.886
p047870,0.83
p215601,0.78
p019067,0.764
p134799,0.972
p259210,0.924
p180372,0.806
p234971,0.904
p222870,0.82
p244709,0.896
p186335,0.918
p217278,0.898
p113767,0.66
p160870,0.846
p103534,0.96
p094521,0.75
p074698,0.738
p249074,0.892
p065938,0.93
p204316,0.884
p033443,0.898
p039363,0.956
p186769,0.89
p197735,0.65
p010074,0.89
p055931,0.756
p202646,0.88
p181622,0.958
p011006,0.7
p033724,0.824
p111088,0.702
p170008,0.694
p055093,0.93
p180598,0.924
p077816,0.688
p222202,0.736
p176250,0.664
p176152,0.938
p164415,0.862
p118528,0.754
p115220,0.716
p063847,0.686
p177225,0.878
p166452,0.872
p070408,0.924
p066412,0.894
p121615,0.868
p131728,0.852
p254034,0.884
p178831,0.706
p222981,0.878
p008219,0.676
p184776,0.708
p019161,0.908
p049839,0.826
p167361,0.742
p020658,0.942
p256959,0.948
p206566,0.768
p035992,0.748
p049536,0.692
p094301,0.896
p226148,0.932
p066333,0.718
p159842,0.912
p073537,0.798
p254074,0.7
p062068,0.716
p098714,0.674
p158948,0.702
p038802,0.68
p115191,0.894
p252108,0.718
p073001,0.966
p203163,0.674
p126122,0.774
p154823,0.704
p028857,0.594
p072921,0.946
p056481,0.964
p148713,0.692
p216872,0.926
p233588,0.826
p205086,0.772
p055039,0.848
p206764,0.91
p234077,0.736
p237886,0.834
p155832,0.842
p230988,0.85
p064997,0.816
p256350,0.82
p175769,0.948
p119161,0.938
p259706,0.888
p021059,0.834
p231857,0.698
p106408,0.904
p005264,0.85
p162653,0.718
p073762,0.918
p056541,0.712
p030065,0.878
p106188,0.82
p051824,0.864
p145909,0.954
p255868,0.89
p017574,0.742
p063156,0.694
p164120,0.758
p013612,0.898
p236025,0.812
p198343,0.846
p143426,0.91
p078315,0.9
p083842,0.826
p155160,0.634
p113431,0.916
p085794,0.842
p231989,0.972
p011815,0.836
p091091,0.846
p094113,0.948
p029852,0.966
p256646,0.862
p043520,0.86
p104323,0.954
p203927,0.81
p089413,0.812
p170309,0.918
p038972,0.864
p015393,0.812
p204472,0.93
p080312,0.934
p198117,0.926
p096821,0.704
p060271,0.922
p169150,0.606
p253043,0.918
p010265,0.874
p006031,0.688
p137561,0.808
p009376,0.862
p177028,0.958
p178010,0.672
p147573,0.962
p153440,0.946
p159751,0.682
p157455,0.904
p022716,0.838
p192237,0.888
p247217,0.856
p192679,0.968
p222702,0.918
p005352,0.852
p031835,0.886
p248618,0.916
p028408,0.796
p043462,0.722
p006362,0.504
p209234,0.764
p087653,0.762
p189035,0.894
p135455,0.82
p124109,0.58
p176247,0.942
p038385,0.72
p094380,0.676
p094045,0.694
p099538,0.836
p101808,0.772
p251567,0.964
p076809,0.758
p230362,0.922
p173733,0.852
p196917,0.73
p233779,0.778
p035069,0.878
p097683,0.83
p107792,0.784
p026354,0.69
p236894,0.752
p094525,0.758
p010665,0.864
p119978,0.826
p055845,0.858
p212146,0.92
p095333,0.79
p025424,0.95
p143299,0.798
p028517,0.906
p148499,0.858
p124931,0.87
p179656,0.858
p227626,0.564
p131248,0.864
p168438,0.844
p068706,0.956
p025820,0.724
p077823,0.66
p060182,0.824
p080184,0.642
p181670,0.87
p045597,0.88
p065517,0.94
p023214,0.87
p166425,0.922
p087229,0.92
p248287,0.746
p068041,0.856
p084138,0.926
p087679,0.834
p238034,0.806
p036033,0.964
p037909,0.908
p027338,0.862
p024971,0.802
p020829,0.932
p018899,0.868
p053913,0.916
p072696,0.846
p234437,0.962
p104263,0.778
p060460,0.736
p253892,0.81
p049031,0.928
p049053,0.926
p069758,0.74
p192210,0.83
p004291,0.89
p163977,0.976
p021508,0.866
p251443,0.902
p248745,0.96
p237928,0.638
p197325,0.934
p047601,0.918
p023539,0.59
p088551,0.882
p133308,0.748
p114139,0.644
p202479,0.826
p049255,0.962
p239075,0.958
p049818,0.682
p249259,0.876
p208568,0.724
p233434,0.594
p228755,0.896
p227774,0.808
p151148,0.892
p219515,0.808
p151683,0.906
p135285,0.802
p084140,0.892
p245109,0.938
p024159,0.964
p136668,0.884
p188161,0.82
p073538,0.894
p005042,0.852
p127314,0.886
p076226,0.854
p096863,0.92
p212306,0.79
p158908,0.708
p040341,0.768
p179666,0.794
p062269,0.884
p187369,0.734
p141009,0.868
p219232,0.844
p154620,0.862
p223464,0.866
p150637,0.856
p122402,0.876
p011061,0.934
p178192,0.614
p123689,0.868
p204851,0.956
p091286,0.766
p242110,0.924
p119062,0.806
p196717,0.766
p232977,0.574
p085189,0.786
p063377,0.654
p176920,0.538
p200321,0.854
p116278,0.912
p226974,0.93
p255997,0.846
p080864,0.708
p051502,0.948
p163327,0.896
p149438,0.814
p104250,0.782
p219374,0.806
p158688,0.764
p126515,0.978
p180137,0.916
p085275,0.84
p061819,0.944
p059771,0.962
p238163,0.858
p247556,0.936
p255590,0.908
p118354,0.798
p216635,0.672
p247238,0.834
p140802,0.966
p107916,0.548
p040931,0.89
p062701,0.772
p080469,0.706
p171317,0.666
p083537,0.702
p193934,0.834
p016345,0.906
p206493,0.824
p125439,0.822
p154319,0.568
p194489,0.85
p180712,0.852
p252575,0.762
p228373,0.65
p256314,0.93
p029126,0.944
p195337,0.788
p211416,0.858
p094506,0.864
p061772,0.934
p155862,0.846
p100646,0.8
p177734,0.864
p191081,0.786
p031934,0.618
p028073,0.876
p161997,0.802
p031980,0.668
p164580,0.82
p089108,0.666
p159309,0.844
p158795,0.758
p109896,0.92
p216356,0.83
p150924,0.904
p003596,0.896
p077436,0.854
p072409,0.764
p134489,0.776
p112976,0.808
p175983,0.876
p085708,0.77
p185776,0.58
p160183,0.872
p059291,0.936
p242074,0.9
p024472,0.568
p014653,0.906
p208103,0.546
p197652,0.884
p140953,0.906
p142417,0.872
p202265,0.85
p063989,0.768
p074439,0.87
p231092,0.924
p008189,0.798
p095143,0.918
p148915,0.808
p148907,0.766
p180091,0.826
p248402,0.904
p193352,0.73
p068306,0.902
p215864,0.89
p158788,0.886
p194517,0.892
p146442,0.804
p045057,0.8
p016312,0.858
p183083,0.85
p154805,0.798
p181423,0.782
p047505,0.948
p060668,0.796
p120298,0.92
p129903,0.926
p069924,0.942
p235315,0.95
p163117,0.858
p189255,0.612
p156575,0.946
p248033,0.88
p187885,0.844
p070094,0.63
p066428,0.68
p105907,0.82
p191677,0.968
p099507,0.73
p122212,0.896
p255508,0.77
p225938,0.852
p236091,0.622
p241575,0.726
p156612,0.962
p159614,0.944
p032389,0.944
p082137,0.896
p076075,0.854
p246376,0.94
p075100,0.65
p203005,0.582
p195907,0.634
p191312,0.672
p205749,0.902
p135529,0.702
p033074,0.938
p095186,0.918
p176519,0.56
p242978,0.684
p218541,0.882
p067132,0.874
p173851,0.844
p197077,0.848
p255349,0.87
p085041,0.896
p187678,0.708
p001464,0.868
p183796,0.876
p134414,0.854
p193246,0.812
p046773,0.65
p142163,0.916
p130427,0.91
p092520,0.904
p197172,0.824
p246340,0.944
p094420,0.892
p054564,0.888
p160187,0.886
p066290,0.688
p203731,0.874
p088665,0.766
p157927,0.662
p131884,0.786
p075349,0.776
p053387,0.798
p122432,0.76
p193290,0.726
p074903,0.932
p128761,0.548
p224727,0.978
p087541,0.938
p140551,0.614
p028971,0.834
p223204,0.9
p186322,0.946
p130214,0.96
p032295,0.876
p142320,0.844
p145056,0.912
p187752,0.726
p092642,0.822
p113689,0.788
p135896,0.808
p242376,0.926
p253708,0.892
p112688,0.646
p247945,0.906
p198174,0.682
p214010,0.746
p098250,0.724
p211029,0.824
p084902,0.874
p111352,0.738
p226757,0.938
p119997,0.814
p015303,0.738
p258401,0.852
p003626,0.822
p203842,0.916
p189242,0.896
p139186,0.692
p185276,0.784
p052733,0.842
p070684,0.932
p084661,0.594
p087216,0.978
p040302,0.756
p110929,0.81
p042383,0.794
p113036,0.808
p195656,0.722
p079186,0.82
p253506,0.958
p174862,0.912
p150872,0.9
p010782,0.816
p013883,0.616
p066236,0.838
p256672,0.938
p258872,0.85
p252231,0.888
p148896,0.89
p032561,0.914
p187597,0.918
p168108,0.854
p113455,0.804
p048876,0.942
p092775,0.97
p161567,0.944
p027317,0.876
p079065,0.708
p097746,0.654
p210747,0.954
p189320,0.932
p211043,0.934
p016731,0.824
p237108,0.658
p065681,0.902
p056881,0.904
p205915,0.946
p164008,0.864
p015471,0.948
p249015,0.918
p032202,0.886
p211419,0.838
p088763,0.808
p014761,0.766
p188642,0.802
p213246,0.822
p019410,0.852
p023106,0.976
p165463,0.894
p217730,0.854
p127897,0.718
p177855,0.876
p009531,0.822
p005438,0.566
p094318,0.874
p207520,0.716
p080632,0.764
p011993,0.81
p172197,0.652
p032793,0.924
p108923,0.844
p231225,0.88
p220514,0.906
p093742,0.902
p222974,0.67
p007822,0.944
p145342,0.97
p157026,0.706
p027832,0.88
p138310,0.866
p070302,0.852
p144187,0.912
p032523,0.884
p072779,0.948
p026619,0.946
p166702,0.956
p014392,0.814
p136869,0.826
p005674,0.904
p208302,0.794
p192545,0.71
p029724,0.78
p219284,0.906
p245331,0.852
p052446,0.8
p160529,0.94
p249876,0.706
p037522,0.862
p087928,0.776
p204416,0.864
p211144,0.902
p151239,0.806
p217462,0.918
p025746,0.858
